源文件,行号,图片哈希,语义块,块标题,答案区,跨题重复,出现文件数,上下文摘要,核验结论,备注
真题/第25届初赛/有机化学/题-025-10-1-Vilsmeier试剂共振式.md,56,9d6a1c9b5b91dc0b8d9e83fe7a54ff51300e6fe8cac562b94a59b01d85e1578a.jpg,题干图示,题目图示与结构参考,是,是,3,![[9d6a1c9b5b91dc0b8d9e83fe7a54ff51300e6fe8cac562b94a59b01d85e1578a.jpg]],✅保留图示,反应机理图，展示了氯离子的离去及氮原子孤对电子形成双键的电子转移箭头
真题/第25届初赛/有机化学/题-025-10-1-Vilsmeier试剂共振式.md,58,9c66682326b7f2e1d41518b98d3e810ded45396868ae93c2e30c71077f55955f.jpg,题干图示,题目图示与结构参考,是,是,3,![[9c66682326b7f2e1d41518b98d3e810ded45396868ae93c2e30c71077f55955f.jpg]],✅保留图示,反应机理图，展示了水分子对亚胺正离子的亲核加成以及电子转移箭头
真题/第25届初赛/有机化学/题-025-10-1-Vilsmeier试剂共振式.md,60,cd2ecdc4715abe61e7fcdcb129537a0cebf941cfdbd08d978cc29dc2c751f697.jpg,题干图示,题目图示与结构参考,是,是,3,![[cd2ecdc4715abe61e7fcdcb129537a0cebf941cfdbd08d978cc29dc2c751f697.jpg]],✅保留图示,反应机理图，展示了含氧正离子中间体脱去质子的电子转移过程
真题/第25届初赛/有机化学/题-025-10-1-Vilsmeier试剂共振式.md,62,5b630ae357a812b474879762b15a30b9138b532d338ed3adea44b8a4eeaba9c4.jpg,题干图示,题目图示与结构参考,是,是,3,![[5b630ae357a812b474879762b15a30b9138b532d338ed3adea44b8a4eeaba9c4.jpg]],✅保留图示,化学反应方程式：含对甲氧基苯基和质子化二甲胺基的醇发生消除或断裂反应，生成对甲氧基苯甲醛的机理
真题/第25届初赛/有机化学/题-025-10-1-Vilsmeier试剂共振式.md,64,6f698ca5467e2aa36106d86789a1be8e6340a0e6282439049e3ec37c56c607f4.jpg,题干图示,题目图示与结构参考,是,是,3,![[6f698ca5467e2aa36106d86789a1be8e6340a0e6282439049e3ec37c56c607f4.jpg]],,
真题/第25届初赛/有机化学/题-025-10-1-Vilsmeier试剂共振式.md,66,f7bd1585074362a6849c3ba2ba95ad190a143bd6a3922194d216240964e4e5de.jpg,题干图示,题目图示与结构参考,是,是,3,![[f7bd1585074362a6849c3ba2ba95ad190a143bd6a3922194d216240964e4e5de.jpg]],✅保留图示,复杂的有机反应机理，展示了含甲氧基的多环化合物经历亲电芳香取代或类似环化反应生成新环的过程，带有多步电子转移箭头。
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,44,7c15969c41ab47f5a27235bcc1049bf8e684eaad1ae5f6109e1bd460b9b08118.jpg,题干图示,题目图示与结构参考,是,是,3,![[7c15969c41ab47f5a27235bcc1049bf8e684eaad1ae5f6109e1bd460b9b08118.jpg]],,
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,46,a7007ea4cfec7fc28d4ec1020134e3211754b221220c904cadbd60d818610a94.jpg,题干图示,题目图示与结构参考,是,是,3,![[a7007ea4cfec7fc28d4ec1020134e3211754b221220c904cadbd60d818610a94.jpg]],✅保留图示,芳香族亲电取代反应（Vilsmeier-Haack反应）图，展示了苯甲醚与Vilsmeier试剂反应及水解生成对甲氧基苯甲醛的过程
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,48,daad9101d443a59fddc993be66341ff819098b13fb69f252d5f94305eb968eee.jpg,题干图示,题目图示与结构参考,是,是,3,![[daad9101d443a59fddc993be66341ff819098b13fb69f252d5f94305eb968eee.jpg]],✅保留图示,苯甲醚经过一系列带有(1)至(5)编号步骤的反应路线图，中间产物用空方框表示，最终生成对甲氧基苯甲醛。
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,50,b6990c246f45a1b72e9892d419433a015e96d47fa2be0fc96535bab85b2127ef.jpg,题干图示,题目图示与结构参考,是,是,3,![[b6990c246f45a1b72e9892d419433a015e96d47fa2be0fc96535bab85b2127ef.jpg]],✅保留图示,含有未知产物方框的多步合成反应图（Bischler-Napieralski反应），展示了芳胺衍生物与甲酸乙酯及POCl3的反应
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,52,b379b82b39df262bb15608af80003a833635cef8084a209254fed966d7ebabd4.jpg,题干图示,题目图示与结构参考,是,是,3,![[b379b82b39df262bb15608af80003a833635cef8084a209254fed966d7ebabd4.jpg]],✅保留图示,Vilsmeier-Haack试剂（亚胺正离子）的共振结构图，包含电子转移箭头及不同共振式之间的转换
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,54,e359e3d72559f07e0d0c0c9f2640e25e9a9a8b21efab8b3e2c713c658adbb5ba.jpg,题干图示,题目图示与结构参考,是,是,3,![[e359e3d72559f07e0d0c0c9f2640e25e9a9a8b21efab8b3e2c713c658adbb5ba.jpg]],✅保留图示,含有芳香环(苯甲醚衍生物)与亚胺正离子的反应机理过程，展示了电子转移箭头和中间体结构。
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,56,9d6a1c9b5b91dc0b8d9e83fe7a54ff51300e6fe8cac562b94a59b01d85e1578a.jpg,题干图示,题目图示与结构参考,是,是,3,![[9d6a1c9b5b91dc0b8d9e83fe7a54ff51300e6fe8cac562b94a59b01d85e1578a.jpg]],✅保留图示,反应机理图，展示了氯离子的离去及氮原子孤对电子形成双键的电子转移箭头
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,58,9c66682326b7f2e1d41518b98d3e810ded45396868ae93c2e30c71077f55955f.jpg,题干图示,题目图示与结构参考,是,是,3,![[9c66682326b7f2e1d41518b98d3e810ded45396868ae93c2e30c71077f55955f.jpg]],✅保留图示,反应机理图，展示了水分子对亚胺正离子的亲核加成以及电子转移箭头
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,60,cd2ecdc4715abe61e7fcdcb129537a0cebf941cfdbd08d978cc29dc2c751f697.jpg,题干图示,题目图示与结构参考,是,是,3,![[cd2ecdc4715abe61e7fcdcb129537a0cebf941cfdbd08d978cc29dc2c751f697.jpg]],✅保留图示,反应机理图，展示了含氧正离子中间体脱去质子的电子转移过程
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,62,5b630ae357a812b474879762b15a30b9138b532d338ed3adea44b8a4eeaba9c4.jpg,题干图示,题目图示与结构参考,是,是,3,![[5b630ae357a812b474879762b15a30b9138b532d338ed3adea44b8a4eeaba9c4.jpg]],✅保留图示,化学反应方程式：含对甲氧基苯基和质子化二甲胺基的醇发生消除或断裂反应，生成对甲氧基苯甲醛的机理
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,64,6f698ca5467e2aa36106d86789a1be8e6340a0e6282439049e3ec37c56c607f4.jpg,题干图示,题目图示与结构参考,是,是,3,![[6f698ca5467e2aa36106d86789a1be8e6340a0e6282439049e3ec37c56c607f4.jpg]],,
真题/第25届初赛/有机化学/题-025-10-2-芳香亲电取代机理.md,66,f7bd1585074362a6849c3ba2ba95ad190a143bd6a3922194d216240964e4e5de.jpg,题干图示,题目图示与结构参考,是,是,3,![[f7bd1585074362a6849c3ba2ba95ad190a143bd6a3922194d216240964e4e5de.jpg]],✅保留图示,复杂的有机反应机理，展示了含甲氧基的多环化合物经历亲电芳香取代或类似环化反应生成新环的过程，带有多步电子转移箭头。
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,44,7c15969c41ab47f5a27235bcc1049bf8e684eaad1ae5f6109e1bd460b9b08118.jpg,题干图示,题目图示与结构参考,是,是,3,![[7c15969c41ab47f5a27235bcc1049bf8e684eaad1ae5f6109e1bd460b9b08118.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,46,a7007ea4cfec7fc28d4ec1020134e3211754b221220c904cadbd60d818610a94.jpg,题干图示,题目图示与结构参考,是,是,3,![[a7007ea4cfec7fc28d4ec1020134e3211754b221220c904cadbd60d818610a94.jpg]],✅保留图示,芳香族亲电取代反应（Vilsmeier-Haack反应）图，展示了苯甲醚与Vilsmeier试剂反应及水解生成对甲氧基苯甲醛的过程
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,48,daad9101d443a59fddc993be66341ff819098b13fb69f252d5f94305eb968eee.jpg,题干图示,题目图示与结构参考,是,是,3,![[daad9101d443a59fddc993be66341ff819098b13fb69f252d5f94305eb968eee.jpg]],✅保留图示,苯甲醚经过一系列带有(1)至(5)编号步骤的反应路线图，中间产物用空方框表示，最终生成对甲氧基苯甲醛。
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,50,b6990c246f45a1b72e9892d419433a015e96d47fa2be0fc96535bab85b2127ef.jpg,题干图示,题目图示与结构参考,是,是,3,![[b6990c246f45a1b72e9892d419433a015e96d47fa2be0fc96535bab85b2127ef.jpg]],✅保留图示,含有未知产物方框的多步合成反应图（Bischler-Napieralski反应），展示了芳胺衍生物与甲酸乙酯及POCl3的反应
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,52,b379b82b39df262bb15608af80003a833635cef8084a209254fed966d7ebabd4.jpg,题干图示,题目图示与结构参考,是,是,3,![[b379b82b39df262bb15608af80003a833635cef8084a209254fed966d7ebabd4.jpg]],✅保留图示,Vilsmeier-Haack试剂（亚胺正离子）的共振结构图，包含电子转移箭头及不同共振式之间的转换
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,54,e359e3d72559f07e0d0c0c9f2640e25e9a9a8b21efab8b3e2c713c658adbb5ba.jpg,题干图示,题目图示与结构参考,是,是,3,![[e359e3d72559f07e0d0c0c9f2640e25e9a9a8b21efab8b3e2c713c658adbb5ba.jpg]],✅保留图示,含有芳香环(苯甲醚衍生物)与亚胺正离子的反应机理过程，展示了电子转移箭头和中间体结构。
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,56,9d6a1c9b5b91dc0b8d9e83fe7a54ff51300e6fe8cac562b94a59b01d85e1578a.jpg,题干图示,题目图示与结构参考,是,是,3,![[9d6a1c9b5b91dc0b8d9e83fe7a54ff51300e6fe8cac562b94a59b01d85e1578a.jpg]],✅保留图示,反应机理图，展示了氯离子的离去及氮原子孤对电子形成双键的电子转移箭头
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,58,9c66682326b7f2e1d41518b98d3e810ded45396868ae93c2e30c71077f55955f.jpg,题干图示,题目图示与结构参考,是,是,3,![[9c66682326b7f2e1d41518b98d3e810ded45396868ae93c2e30c71077f55955f.jpg]],✅保留图示,反应机理图，展示了水分子对亚胺正离子的亲核加成以及电子转移箭头
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,60,cd2ecdc4715abe61e7fcdcb129537a0cebf941cfdbd08d978cc29dc2c751f697.jpg,题干图示,题目图示与结构参考,是,是,3,![[cd2ecdc4715abe61e7fcdcb129537a0cebf941cfdbd08d978cc29dc2c751f697.jpg]],✅保留图示,反应机理图，展示了含氧正离子中间体脱去质子的电子转移过程
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,62,5b630ae357a812b474879762b15a30b9138b532d338ed3adea44b8a4eeaba9c4.jpg,题干图示,题目图示与结构参考,是,是,3,![[5b630ae357a812b474879762b15a30b9138b532d338ed3adea44b8a4eeaba9c4.jpg]],✅保留图示,化学反应方程式：含对甲氧基苯基和质子化二甲胺基的醇发生消除或断裂反应，生成对甲氧基苯甲醛的机理
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,64,6f698ca5467e2aa36106d86789a1be8e6340a0e6282439049e3ec37c56c607f4.jpg,题干图示,题目图示与结构参考,是,是,3,![[6f698ca5467e2aa36106d86789a1be8e6340a0e6282439049e3ec37c56c607f4.jpg]],,
真题/第25届初赛/有机化学/题-025-10-3-Vilsmeier反应完成.md,66,f7bd1585074362a6849c3ba2ba95ad190a143bd6a3922194d216240964e4e5de.jpg,题干图示,题目图示与结构参考,是,是,3,![[f7bd1585074362a6849c3ba2ba95ad190a143bd6a3922194d216240964e4e5de.jpg]],✅保留图示,复杂的有机反应机理，展示了含甲氧基的多环化合物经历亲电芳香取代或类似环化反应生成新环的过程，带有多步电子转移箭头。
真题/第25届初赛/有机化学/题-025-8-1-维生素A不饱和度.md,44,518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg,题干图示,题目图示与结构参考,是,是,4,![[518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg]],✅保留图示,化学反应方程式：由β-紫罗兰酮合成维生素A的反应路线
真题/第25届初赛/有机化学/题-025-8-1-维生素A不饱和度.md,46,5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg,题干图示,题目图示与结构参考,是,是,4,![[5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg]],✅保留图示,化学反应方程式：多步合成反应，包含Darzens缩合反应，由酮和氯乙酸甲酯反应生成环氧酸酯，经水解脱羧生成目标产物B的完整路线
真题/第25届初赛/有机化学/题-025-8-1-维生素A不饱和度.md,48,259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg,题干图示,题目图示与结构参考,是,是,4,![[259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg]],✅保留图示,展示了一个多取代芳香化合物的分子结构式（含有苯环、四个甲基以及一个甲氧基甲基(-CH2OCH3)）。
真题/第25届初赛/有机化学/题-025-8-1-维生素A不饱和度.md,50,478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg,题干图示,题目图示与结构参考,是,是,4,![[478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg]],✅保留图示,展示了一个含有六元环（环内有双键和一个同碳二甲基，以及一个甲基）、一条带有双键并在末端连接了甲基和醛基(-CHO)的侧链的复杂有机化合物结构式（类似视黄醛的某个片段或紫罗兰酮的衍生物）。
真题/第25届初赛/有机化学/题-025-8-2-紫罗兰酮同分异构体.md,40,518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg,题干图示,题目图示与结构参考,是,是,4,![[518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg]],✅保留图示,化学反应方程式：由β-紫罗兰酮合成维生素A的反应路线
真题/第25届初赛/有机化学/题-025-8-2-紫罗兰酮同分异构体.md,42,5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg,题干图示,题目图示与结构参考,是,是,4,![[5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg]],✅保留图示,化学反应方程式：多步合成反应，包含Darzens缩合反应，由酮和氯乙酸甲酯反应生成环氧酸酯，经水解脱羧生成目标产物B的完整路线
真题/第25届初赛/有机化学/题-025-8-2-紫罗兰酮同分异构体.md,44,259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg,题干图示,题目图示与结构参考,是,是,4,![[259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg]],✅保留图示,展示了一个多取代芳香化合物的分子结构式（含有苯环、四个甲基以及一个甲氧基甲基(-CH2OCH3)）。
真题/第25届初赛/有机化学/题-025-8-2-紫罗兰酮同分异构体.md,46,478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg,题干图示,题目图示与结构参考,是,是,4,![[478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg]],✅保留图示,展示了一个含有六元环（环内有双键和一个同碳二甲基，以及一个甲基）、一条带有双键并在末端连接了甲基和醛基(-CHO)的侧链的复杂有机化合物结构式（类似视黄醛的某个片段或紫罗兰酮的衍生物）。
真题/第25届初赛/有机化学/题-025-8-3-中间体B结构.md,38,518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg,题干图示,题目图示与结构参考,是,是,4,![[518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg]],✅保留图示,化学反应方程式：由β-紫罗兰酮合成维生素A的反应路线
真题/第25届初赛/有机化学/题-025-8-3-中间体B结构.md,40,5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg,题干图示,题目图示与结构参考,是,是,4,![[5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg]],✅保留图示,化学反应方程式：多步合成反应，包含Darzens缩合反应，由酮和氯乙酸甲酯反应生成环氧酸酯，经水解脱羧生成目标产物B的完整路线
真题/第25届初赛/有机化学/题-025-8-3-中间体B结构.md,42,259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg,题干图示,题目图示与结构参考,是,是,4,![[259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg]],✅保留图示,展示了一个多取代芳香化合物的分子结构式（含有苯环、四个甲基以及一个甲氧基甲基(-CH2OCH3)）。
真题/第25届初赛/有机化学/题-025-8-3-中间体B结构.md,44,478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg,题干图示,题目图示与结构参考,是,是,4,![[478f6b3ed7a4841154e6f0d88d816cde6f67c078acd8e6810f310b59a02a3d2d.jpg]],✅保留图示,展示了一个含有六元环（环内有双键和一个同碳二甲基，以及一个甲基）、一条带有双键并在末端连接了甲基和醛基(-CHO)的侧链的复杂有机化合物结构式（类似视黄醛的某个片段或紫罗兰酮的衍生物）。
真题/第25届初赛/有机化学/题-025-8-4-反应类型分类.md,41,518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg,题干图示,题目图示与结构参考,是,是,4,![[518527b8c23fd3877e2e19a29eb2adc20c61fa38bb2922a67116a1410a598f3e.jpg]],✅保留图示,化学反应方程式：由β-紫罗兰酮合成维生素A的反应路线
真题/第25届初赛/有机化学/题-025-8-4-反应类型分类.md,43,5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg,题干图示,题目图示与结构参考,是,是,4,![[5cc97829b6af01baf95d637927facebfb137e7b1f928a5495130443f90238b45.jpg]],✅保留图示,化学反应方程式：多步合成反应，包含Darzens缩合反应，由酮和氯乙酸甲酯反应生成环氧酸酯，经水解脱羧生成目标产物B的完整路线
真题/第25届初赛/有机化学/题-025-8-4-反应类型分类.md,45,259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg,题干图示,题目图示与结构参考,是,是,4,![[259ae15511bbf956c1a1adf0d6175bc7f4567b0c9c753ef55c02c255ca4d5a33.jpg]],✅保留图示,展示了一个多取代芳香化合物的分子结构式（含有苯环、四个甲基以及一个甲氧基甲基(-CH2OCH3)）。
